G=6.6743e-11,dt=1.0,t_total=1000.0
Iteration,Time,Body 1 position (x),Body 1 position (y),Body 1 velocity (x),Body 1 velocity (y),Body 1 acceleration (x),Body 1 acceleration (y),Body 2 position (x),Body 2 position (y),Body 2 velocity (x),Body 2 velocity (y),Body 2 acceleration (x),Body 2 acceleration (y)
184,184.0,0.57103507085839,9.31165486892491e-05,0.006140161932341608,1.5018798065832698e-06,3.319006190306106e-05,1.6236538150851803e-08,384399953.5898008,189069.9924320627,-0.499034391126076,1021.999877936497,-0.002697482984282535,-1.319605414220019e-06
185,185.0,0.5772084228525921,9.463475327603175e-05,0.00617335199420205,1.5182045867826485e-06,3.319006186044151e-05,1.6324780199378637e-08,384399953.0880689,190091.9923086724,-0.5017318741068947,1021.9998766097198,-0.0026974829808186817,-1.3267771822358362e-06
186,186.0,0.5834149649086118,9.61693708850622e-05,0.00620654205601964,1.534617609030445e-06,3.31900618175897e-05,1.641302224779655e-08,384399952.58363956,191113.99218394817,-0.5044293570842306,1021.9998752757708,-0.0026974829773359515,-1.3339489502428007e-06
187,187.0,0.5896546970264059,9.772048975838874e-05,0.0062397321177941455,1.5511188733265499e-06,3.319006177450561e-05,1.650126429610493e-08,384399952.0765127,192135.99205788283,-0.507126840058065,1021.99987393465,-0.002697482973834343,-1.3411207182408635e-06
188,188.0,0.5959276192059313,9.928819813805959e-05,0.006272922179525335,1.5677083796708531e-06,3.319006173118925e-05,1.6589506344303193e-08,384399951.56668836,193157.9919304692,-0.5098243230283788,1021.9998725863576,-0.002697482970313858,-1.3482924862299768e-06
189,189.0,0.6022337314471443,0.00010087258426612283,0.006306112241212976,1.5843861280632438e-06,3.3190061687640604e-05,1.667774839239072e-08,384399951.05416656,194179.9918017001,-0.5125218059951533,1021.9998712308933,-0.002697482966774493,-1.3554642542100901e-06
190,190.0,0.6085730337500012,0.00010247373638462645,0.006339302302856836,1.6011521185036108e-06,3.319006164385969e-05,1.6765990440366926e-08,384399950.5389473,195201.99167156834,-0.5152192889583695,1021.9998698682573,-0.0026974829632162504,-1.3626360221811557e-06
191,191.0,0.6149455261144579,0.00010409174273561829,0.006372492364456682,1.618006350991842e-06,3.319006159984649e-05,1.685423248823121e-08,384399950.0210305,196223.99154006678,-0.5179167719180087,1021.9998684984495,-0.0026974829596391296,-1.3698077901431247e-06
192,192.0,0.6213512085404701,0.00010572669156114611,0.006405682426012283,1.634948825527825e-06,3.3190061555601015e-05,1.6942474535982973e-08,384399949.5004162,197245.99140718824,-0.5206142548740518,1021.99986712147,-0.002697482956043132,-1.3769795580959492e-06
193,193.0,0.6277900810279935,0.00010737867110325756,0.006438872487523406,1.6519795421114466e-06,3.319006151112327e-05,1.7030716583621613e-08,384399948.9771045,198267.99127292554,-0.52331173782648,1021.9998657373186,-0.002697482952428255,-1.3841513260395794e-06
194,194.0,0.6342621435769833,0.00010904776960400016,0.0064720625489898195,1.669098500742593e-06,3.319006146641322e-05,1.711895863114653e-08,384399948.4510953,199289.99113727154,-0.5260092207752745,1021.9998643459955,-0.0026974829487944993,-1.3913230939739667e-06
195,195.0,0.6407673961873945,0.00011073407530542131,0.0065052526104112905,1.6863057014211502e-06,3.319006142147092e-05,1.720720067855713e-08,384399947.92238855,200311.99100021904,-0.5287067037204163,1021.9998629475007,-0.0026974829451418673,-1.3984948618990636e-06
196,196.0,0.6473058388591821,0.00011243767644956831,0.006538442671787587,1.703601144147003e-06,3.319006137629633e-05,1.7295442725852806e-08,384399947.39098436,201333.9908617609,-0.5314041866618866,1021.9998615418341,-0.0026974829414703554,-1.40566662981482e-06
197,197.0,0.6538774715923006,0.00011415866127848835,0.0065716327331184765,1.720984828920036e-06,3.3190061330889456e-05,1.7383684773032967e-08,384399946.8568827,202355.9907218899,-0.5341016695996665,1021.9998601289957,-0.0026974829377799654,-1.412838397721188e-06
198,198.0,0.6604822943867044,0.00011589711803422849,0.006604822794403727,1.7384567557401328e-06,3.319006128525031e-05,1.7471926820097014e-08,384399946.32008356,203377.99058059888,-0.5367991525337372,1021.9998587089855,-0.0026974829340706986,-1.420010165618119e-06
199,199.0,0.6671203072423475,0.00011765313495883566,0.006638012855643105,1.7560169246071771e-06,3.3190061239378876e-05,1.7560168867044336e-08,384399945.7805869,204399.99043788068,-0.5394966354640798,1021.9998572818035,-0.002697482930342552,-1.4271819335055631e-06
200,200.0,0.6737915101591839,0.00011942680029435671,0.0066712029168363805,1.7736653355210515e-06,3.3190061193275184e-05,1.7648410913874354e-08,384399945.2383928,205421.99029372813,-0.5421941183906753,1021.9998558474498,-0.0026974829265955283,-1.4343537013834741e-06
201,201.0,0.6804959031371672,0.00012121820228283835,0.006704392977983319,1.7914019884816379e-06,3.3190061146939216e-05,1.7736652960586462e-08,384399944.6935012,206443.99014813406,-0.544891601313505,1021.9998544059243,-0.002697482922829627,-1.4415254692518016e-06
202,202.0,0.6872334861762509,0.00012302742916632718,0.00673758303908369,1.809226883488818e-06,3.319006110037095e-05,1.7824895007180052e-08,384399944.1459121,207465.9900010913,-0.5475890842325498,1021.9998529572271,-0.0026974829190448473,-1.4486972371104967e-06
203,203.0,0.6940042592763882,0.00012485456918686966,0.006770773100137261,1.8271400205424725e-06,3.319006105357042e-05,1.7913137053654535e-08,384399943.5956255,208487.98985259267,-0.550286567147791,1021.9998515013581,-0.0026974829152411894,-1.4558690049595114e-06
204,204.0,0.700808222437532,0.00012669971058651213,0.0068039631611437985,1.8451413996424818e-06,3.319006100653761e-05,1.80013791000093e-08,384399943.04264146,209509.989702631,-0.5529840500592097,1021.9998500383173,-0.0026974829114186534,-1.4630407727987966e-06
205,205.0,0.7076453756596351,0.00012856294160730085,0.006837153222103071,1.8632310207887254e-06,3.319006095927251e-05,1.808962114624376e-08,384399942.48695993,210531.9895511991,-0.5556815329667869,1021.9998485681048,-0.0026974829075772384,-1.4702125406283035e-06
206,206.0,0.71451571894265,0.00013044435049128193,0.006870343283014846,1.8814088839810827e-06,3.319006091177515e-05,1.817786319235731e-08,384399941.92858094,211553.98939828982,-0.5583790158705039,1021.9998470907204,-0.002697482903716946,-1.4773843084479842e-06
207,207.0,0.7214192522865289,0.00013234402548050137,0.006903533343878891,1.8996749892194322e-06,3.3190060864045506e-05,1.8266105238349357e-08,384399941.3675044,212575.98924389598,-0.5610764987703416,1021.9998456061644,-0.002697482899837776,-1.4845560762577897e-06
208,208.0,0.7283559756912239,0.00013426205481700503,0.006936723404694975,1.9180293365036515e-06,3.319006081608357e-05,1.835434728421929e-08,384399940.8037304,213597.98908801042,-0.5637739816662813,1021.9998441144365,-0.0026974828959397267,-1.4917278440576703e-06
209,209.0,0.7353258891566867,0.00013619852674283864,0.006969913465462865,1.936471925833618e-06,3.319006076788936e-05,1.844258932996652e-08,384399940.237259,214619.98893062596,-0.5664714645583041,1021.999842615537,-0.0026974828920228,-1.4988996118475788e-06
210,210.0,0.742328992682869,0.00013815352950004786,0.007003103526182328,1.9550027572092087e-06,3.3190060719462884e-05,1.8530831375590444e-08,384399939.66809005,215641.98877173543,-0.5691689474463911,1021.9998411094656,-0.0026974828880869947,-1.5060713796274652e-06
211,211.0,0.7493652862697221,0.00014012715133067817,0.007036293586853132,1.973621830630299e-06,3.3190060670804114e-05,1.8619073421090462e-08,384399939.0962236,216663.98861133165,-0.5718664303305234,1021.9998395962225,-0.0026974828841323105,-1.5132431473972818e-06
212,212.0,0.7564347699171972,0.00014211948047677494,0.007069483647475045,1.992329146096765e-06,3.3190060621913074e-05,1.8707315466465982e-08,384399938.5216597,217685.98844940745,-0.5745639132106821,1021.9998380758076,-0.002697482880158749,-1.5204149151569794e-06
213,213.0,0.763537443625245,0.00014413060518038342,0.007102673708047834,2.0111247036084814e-06,3.319006057278977e-05,1.8795557511716412e-08,384399937.9443983,218707.98828595568,-0.5772613960868485,1021.9998365482209,-0.0026974828761663116,-1.5275866829065114e-06
214,214.0,0.7706733073938162,0.00014616061368354874,0.007135863768571268,2.0300085031653227e-06,3.3190060523434184e-05,1.8883799556841135e-08,384399937.3644394,219729.98812096915,-0.5799588789590034,1021.9998350134624,-0.0026974828721549947,-1.534758450645826e-06
215,215.0,0.7778423612228613,0.00014820959422831592,0.0071690538290451146,2.0489805447671623e-06,3.31900604738463e-05,1.897204160183955e-08,384399936.78178304,220751.98795444067,-0.5826563618271282,1021.9998334715322,-0.002697482868124798,-1.5419302183748751e-06
216,216.0,0.7850446051123304,0.0001502776350567298,0.00720224388946914,2.0680408284138732e-06,3.3190060424026154e-05,1.9060283646711072e-08,384399936.1964292,221773.9877863631,-0.5853538446912039,1021.9998319224302,-0.002697482864075724,-1.5491019860936112e-06
217,217.0,0.7922800390621736,0.0001523648244108351,0.007235433949843114,2.0871893541053284e-06,3.319006037397372e-05,1.91485256914551e-08,384399935.6083779,222795.98761672928,-0.5880513275512117,1021.9998303661564,-0.002697482860007772,-1.5562737538019854e-06
218,218.0,0.7995486630723404,0.00015447125053267652,0.007268624010166804,2.1064261218413994e-06,3.3190060323689016e-05,1.9236767736071026e-08,384399935.0176291,223817.987445532,-0.5907488104071327,1021.9998288027109,-0.002697482855920942,-1.5634455214999485e-06
219,219.0,0.8068504771427804,0.00015659700166429846,0.007301814070439975,2.1257511316219576e-06,3.319006027317203e-05,1.9325009780558267e-08,384399934.4241828,224839.9872727641,-0.5934462932589479,1021.9998272320936,-0.0026974828518152344,-1.5706172891874522e-06
220,220.0,0.8141854812734427,0.00015874216604774534,0.0073350041306623984,2.1451643834468737e-06,3.3190060222422764e-05,1.9413251824916206e-08,384399933.828039,225861.9870984184,-0.5961437761066386,1021.9998256543046,-0.0026974828476906475,-1.5777890568644476e-06
221,221.0,0.8215536754642765,0.00016090683192506136,0.00736819419083384,2.164665877316018e-06,3.319006017144123e-05,1.9501493869144258e-08,384399933.22919774,226883.98692248776,-0.5988412589501858,1021.9998240693437,-0.0026974828435471837,-1.5849608245308864e-06
222,222.0,0.8289550597152305,0.0001630910875382906,0.007401384250954067,2.1842556132292594e-06,3.3190060120227406e-05,1.9589735913241807e-08,384399932.627659,227905.98674496496,-0.6015387417895707,1021.9998224772112,-0.0026974828393848405,-1.5921325921867187e-06
223,223.0,0.8363896340262534,0.00016529502112947708,0.007434574311022848,2.2039335911864677e-06,3.31900600687813e-05,1.967797795720827e-08,384399932.0234228,228927.98656584288,-0.6042362246247743,1021.9998208779068,-0.0026974828352036196,-1.5993043598318974e-06
224,224.0,0.8438573983972933,0.0001675187209406646,0.007467764371039951,2.223699811187511e-06,3.319006001710295e-05,1.976622000104306e-08,384399931.41648906,229949.98638511432,-0.6069337074557779,1021.9998192714307,-0.0026974828310035222,-1.6064761274663741e-06
225,225.0,0.8513583528282985,0.00016976227521389687,0.007500954431005144,2.2435542732322565e-06,3.319005996519229e-05,1.9854462044745546e-08,384399930.8068579,230971.9862027721,-0.6096311902825624,1021.9998176577828,-0.0026974828267845455,-1.6136478950900986e-06
226,226.0,0.8588924973192167,0.00017202577219121743,0.007534144490918193,2.2634969773205714e-06,3.319005991304934e-05,1.9942704088315133e-08,384399930.19452924,231993.98601880905,-0.6123286731051091,1021.9998160369631,-0.002697482822546689,-1.6208196627030212e-06
227,227.0,0.8664598318699955,0.00017430930011466976,0.007567334550778867,2.283527923452323e-06,3.3190059860674135e-05,2.0030946131751245e-08,384399929.57950306,233015.98583321803,-0.615026155923399,1021.9998144089717,-0.0026974828182899564,-1.6279914303050961e-06
228,228.0,0.8740603564805824,0.00017661294722629714,0.0076005246105869334,2.303647111627376e-06,3.319005980806666e-05,2.0119188175053282e-08,384399928.9617794,234037.98564599184,-0.6177236387374134,1021.9998127738085,-0.002697482814014346,-1.6351631978962742e-06
229,229.0,0.8816940711509246,0.00017893680176814275,0.00763371467034216,2.3238545418455964e-06,3.3190059755226875e-05,2.020743021822061e-08,384399928.3413583,235059.98545712332,-0.6204211215471332,1021.9998111314735,-0.0026974828097198547,-1.6423349654765041e-06
230,230.0,0.8893609758809689,0.0001812809519822496,0.0076669047300443145,2.344150214106849e-06,3.319005970215485e-05,2.0295672261252678e-08,384399927.7182397,236081.98526660528,-0.6231186043525397,1021.9998094819667,-0.0026974828054064886,-1.6495067330457409e-06
231,231.0,0.897061070670662,0.0001836454861106606,0.007700094789693165,2.364534128410998e-06,3.319005964885051e-05,2.0383914304148843e-08,384399927.0924236,237103.98507443056,-0.625816087153614,1021.9998078252883,-0.0026974828010742414,-1.6566785006039316e-06
232,232.0,0.9047943555199505,0.0001860304923954185,0.007733284849288479,2.3850062847579064e-06,3.319005959531391e-05,2.047215634690854e-08,384399926.46391004,238125.984880592,-0.6285135699503371,1021.999806161438,-0.002697482796723118,-1.663850268151032e-06
233,233.0,0.9125608304287804,0.00018843605907856593,0.007766474908830024,2.4055666831474374e-06,3.319005954154505e-05,2.056039838953116e-08,384399925.832699,239147.98468508243,-0.6312110527426903,1021.999804490416,-0.0026974827923531173,-1.6710220356869913e-06
234,234.0,0.920360495397098,0.00019086227440214538,0.007799664968317568,2.4262153235794535e-06,3.3190059487543884e-05,2.064864043201609e-08,384399925.1987905,240169.98448789466,-0.6339085355306545,1021.9998028122221,-0.0026974827879642366,-1.67819380321176e-06
235,235.0,0.9281933504248489,0.00019330922660819918,0.007832855027750878,2.4469522060538163e-06,3.319005943331045e-05,2.0736882474362748e-08,384399924.56218445,241191.98428902152,-0.636606018314211,1021.9998011268566,-0.002697482783556479,-1.6853655707252908e-06
236,236.0,0.9360593955119786,0.00019577700393876956,0.007866045087129722,2.467777330570387e-06,3.319005937884474e-05,2.0825124516570533e-08,384399923.92288095,242213.98408845585,-0.6393035010933409,1021.9997994343192,-0.002697482779129843,-1.6925373382275345e-06
237,237.0,0.9439586306584324,0.0001982656946358986,0.007899235146453869,2.4886906971290256e-06,3.3190059324146756e-05,2.0913366558638833e-08,384399923.28088,243235.98388619046,-0.6420009838680252,1021.9997977346102,-0.002697482774684328,-1.6997091057184422e-06
238,238.0,0.9518910558641556,0.0002007753869416282,0.007932425205723086,2.5096923057295925e-06,3.319005926921647e-05,2.1001608600567055e-08,384399922.63618153,244257.98368221818,-0.6446984666382451,1021.9997960277293,-0.0026974827702199353,-1.706880873197965e-06
239,239.0,0.9598566711290927,0.00020330616909800014,0.00796561526493714,2.530782156371947e-06,3.319005921405394e-05,2.108985064235461e-08,384399921.98878556,245279.98347653187,-0.6473959494039818,1021.9997943136767,-0.0026974827657366652,-1.7140526406660556e-06
240,240.0,0.9678554764531885,0.00020585812934705608,0.0079988053240958,2.551960249055948e-06,3.319005915865912e-05,2.1178092684000895e-08,384399921.3386921,246301.98326912432,-0.6500934321652163,1021.9997925924523,-0.0026974827612345166,-1.721224408122664e-06
241,241.0,0.9758874718363874,0.00020843135593083753,0.008031995383198832,2.5732265837814533e-06,3.319005910303202e-05,2.1266334725505303e-08,384399920.6859012,247323.9830599884,-0.6527909149219298,1021.9997908640561,-0.00269748275671349,-1.7283961755677419e-06
242,242.0,0.9839526572786333,0.00021102593709138585,0.008065185442246004,2.5945811605483204e-06,3.319005904717263e-05,2.1354576766867227e-08,384399920.03041285,248345.98284911687,-0.6554883976741034,1021.9997891284881,-0.0026974827521735844,-1.7355679430012399e-06
243,243.0,0.9920510327798704,0.00021364196107074226,0.008098375501237086,2.6160239793564063e-06,3.319005899108096e-05,2.1442818808086085e-08,384399919.37222695,249367.98263650262,-0.6581858804217182,1021.9997873857484,-0.0026974827476148,-1.74273971042311e-06
244,244.0,1.0001825983400423,0.00021627951611094784,0.008131565560171843,2.6375550402055676e-06,3.319005893475704e-05,2.153106084916129e-08,384399918.7113436,250389.98242213845,-0.6608833631647554,1021.9997856358369,-0.0026974827430371402,-1.7499114778333049e-06
245,245.0,1.0083473539590924,0.0002189386904540435,0.008164755619050045,2.6591743430956598e-06,3.3190058878200816e-05,2.1619302890092208e-08,384399918.04776275,251411.98220601722,-0.663580845903196,1021.9997838787536,-0.0026974827384406005,-1.7570832452317734e-06
246,246.0,1.0165452996369637,0.00022161957234207005,0.008197945677871457,2.680881888026538e-06,3.319005882141232e-05,2.1707544930878272e-08,384399917.38148445,252433.9819881317,-0.6662783286370212,1021.9997821144987,-0.0026974827338251827,-1.7642550126184686e-06
247,247.0,1.0247764353735995,0.0002243222500170681,0.008231135736635848,2.702677674998057e-06,3.3190058764391566e-05,2.1795786971518875e-08,384399916.7125086,253455.98176847477,-0.6689758113662121,1021.9997803430718,-0.0026974827291908884,-1.7714267799933417e-06
248,248.0,1.0330407611689425,0.0002270468117210782,0.008264325795342987,2.7245617040100705e-06,3.319005870713851e-05,2.1884029012013404e-08,384399916.0408353,254477.98154703924,-0.6716732940907498,1021.9997785644733,-0.002697482724537714,-1.7785985473563429e-06
249,249.0,1.0413382770229351,0.00022979334569614063,0.00829751585399264,2.746533975062432e-06,3.319005864965319e-05,2.1972271052361267e-08,384399915.36646456,255499.98132381795,-0.6743707768106155,1021.999776778703,-0.0026974827198656625,-1.7857703147074241e-06
250,250.0,1.0496689829355197,0.00023256194018429562,0.008330705912584576,2.768594488154994e-06,3.319005859193556e-05,2.206051309256186e-08,384399914.6893963,256521.98109880372,-0.6770682595257903,1021.999774985761,-0.002697482715174731,-1.7929420820465356e-06
251,251.0,1.0580328789066382,0.00023535268342758322,0.008363895971118562,2.7907432432876084e-06,3.319005853398568e-05,2.2148755132614598e-08,384399914.00963056,257543.98087198936,-0.6797657422362552,1021.9997731856471,-0.002697482710464923,-1.800113849373631e-06
252,252.0,1.0664299649362325,0.00023816566366804335,0.008397086029594365,2.8129802404601273e-06,3.3190058475803544e-05,2.2236997172518894e-08,384399913.32716733,258565.98064336771,-0.6824632249419914,1021.9997713783615,-0.0026974827057362387,-1.8072856166886619e-06
253,253.0,1.0748602410242443,0.00024100096914771575,0.008430276088011755,2.8353054796724013e-06,3.3190058417389096e-05,2.2325239212274106e-08,384399912.64200664,259587.98041293162,-0.6851607076429801,1021.9997695639041,-0.0026974827009886735,-1.8144573839915758e-06
254,254.0,1.0833237071706148,0.00024385868810864004,0.008463466146370497,2.857718960924281e-06,3.3190058358742364e-05,2.2413481251879658e-08,384399911.9541485,260609.98018067388,-0.6878581903392024,1021.999767742275,-0.0026974826962222302,-1.8216291512823265e-06
255,255.0,1.0918203633752852,0.0002467389087928557,0.00849665620467036,2.880220684215616e-06,3.319005829986338e-05,2.2501723291334964e-08,384399911.2635928,261631.97994658735,-0.6905556730306392,1021.9997659134741,-0.00269748269143691,-1.828800918560866e-06
256,256.0,1.1003502096381963,0.0002496417194424019,0.008529846262911112,2.9028106495462553e-06,3.319005824075211e-05,2.258996533063941e-08,384399910.5703396,262653.97971066483,-0.693253155717272,1021.9997640775014,-0.0026974826866327114,-1.8359726858271448e-06
257,257.0,1.1089132459592888,0.00025256720829931794,0.00856303632109252,2.925488856916048e-06,3.319005818140855e-05,2.26782073697924e-08,384399909.874389,263675.97947289917,-0.6959506383990816,1021.9997622343569,-0.002697482681809634,-1.8431444530811135e-06
258,258.0,1.117509472338503,0.0002555154636056428,0.008596226379214353,2.9482553063248415e-06,3.319005812183273e-05,2.2766449408793338e-08,384399909.1757409,264697.9792332832,-0.6986481210760492,1021.9997603840407,-0.0026974826769676804,-1.8503162203227251e-06
259,259.0,1.1261388887757795,0.0002584865736034153,0.008629416437276377,2.971109997772483e-06,3.319005806202463e-05,2.2854691447641622e-08,384399908.4743953,265719.97899180977,-0.7013456037481561,1021.9997585265527,-0.0026974826721068474,-1.8574879875519296e-06
260,260.0,1.134801495271058,0.0002614806265346741,0.008662606495278362,2.9940529312588197e-06,3.319005800198424e-05,2.2942933486336643e-08,384399907.7703522,266741.97874847165,-0.7040430864153833,1021.9997566618929,-0.0026974826672271357,-1.864659754768678e-06
261,261.0,1.143497291824278,0.0002644977106414578,0.008695796553220073,3.0170841067836974e-06,3.319005794171158e-05,2.303117552487783e-08,384399907.0636116,267763.9785032617,-0.7067405690777118,1021.9997547900614,-0.0026974826623285464,-1.8718315219729233e-06
262,262.0,1.1522262784353794,0.0002675379141658047,0.00872898661110128,3.040203524346962e-06,3.319005788120662e-05,2.311941756326454e-08,384399906.3541736,268785.97825617273,-0.7094380517351229,1021.9997529110581,-0.002697482657411078,-1.8790032891646142e-06
263,263.0,1.160988455104301,0.0002706013253497532,0.00876217666892175,3.063411183948458e-06,3.319005782046941e-05,2.3207659601496223e-08,384399905.64203805,269807.9780071976,-0.7121355343875976,1021.999751024883,-0.0026974826524747333,-1.8861750563437052e-06
264,264.0,1.1697838218309824,0.0002736880324353412,0.008795366726681249,3.0867070855880304e-06,3.319005775949991e-05,2.3295901639572242e-08,384399904.927205,270829.9777563292,-0.714833017035117,1021.9997491315362,-0.0026974826475195082,-1.893346823510145e-06
265,265.0,1.178612378615362,0.00027679812366460674,0.008828556784379547,3.1100912292655223e-06,3.3190057698298144e-05,2.3384143677492026e-08,384399904.20967454,271851.9775035602,-0.7175304996776625,1021.9997472310176,-0.0026974826425454077,-1.9005185906638868e-06
266,266.0,1.1874741254573784,0.00027993168727958754,0.008861746842016412,3.1335636149807772e-06,3.3190057636864085e-05,2.3472385715254956e-08,384399903.4894466,272873.9772488835,-0.7202279823152149,1021.9997453233273,-0.0026974826375524273,-1.9076903578048804e-06
267,267.0,1.19636906235697,0.00028308881152232116,0.008894936899591609,3.1571242427336375e-06,3.319005757519776e-05,2.3560627752860455e-08,384399902.7665211,273895.976992292,-0.7229254649477554,1021.9997434084652,-0.00269748263254057,-1.914862124933079e-06
268,268.0,1.205297189314075,0.0002862695846348451,0.008928126957104907,3.1807731125239453e-06,3.3190057513299156e-05,2.3648869790307895e-08,384399902.04089814,274917.9767337784,-0.7256229475752652,1021.9997414864313,-0.0026974826275098338,-1.922033892048432e-06
269,269.0,1.214258506328631,0.00028947409485919663,0.008961317014556075,3.204510224351542e-06,3.3190057451168266e-05,2.37371118275967e-08,384399901.3125777,275939.97647333564,-0.7283204301977254,1021.9997395572257,-0.0026974826224602194,-1.9292056591508917e-06
270,270.0,1.223253013400576,0.0002927024304374129,0.00899450707194488,3.2283355782162684e-06,3.31900573888051e-05,2.382535386472626e-08,384399900.58155984,276961.97621095646,-0.7310179128151172,1021.9997376208482,-0.002697482617391727,-1.936377426240409e-06
271,271.0,1.232280710529847,0.00029595467961153086,0.00902769712927109,3.2522491741179644e-06,3.319005732620965e-05,2.3913595901695965e-08,384399899.8478444,277983.9759466338,-0.7337153954274216,1021.9997356772991,-0.0026974826123043563,-1.9435491933169345e-06
272,272.0,1.2413415977163815,0.00029923093062358735,0.009060887186534472,3.2762510120564696e-06,3.319005726338193e-05,2.4001837938505246e-08,384399899.11143154,279005.97568036034,-0.7364128780346197,1021.9997337265781,-0.0026974826071981066,-1.950720960380421e-06
273,273.0,1.2504356749601164,0.00030253127171561895,0.009094077243734794,3.300341092031623e-06,3.3190057200321925e-05,2.409007997515348e-08,384399898.3723212,280027.975412129,-0.7391103606366928,1021.9997317686854,-0.00269748260207298,-1.9578927274308195e-06
274,274.0,1.2595629422609882,0.0003058557911296622,0.009127267300871824,3.324519414043263e-06,3.3190057137029644e-05,2.4178322011640066e-08,384399897.63051337,281049.97514193266,-0.7418078432336217,1021.9997298036209,-0.0026974825969289743,-1.96506449446808e-06
275,275.0,1.2687233996189335,0.00030920457710775345,0.009160457357945328,3.3487859780912273e-06,3.31900570735051e-05,2.4266564047964446e-08,384399896.886008,282071.97486976406,-0.7445053258253878,1021.9997278313846,-0.0026974825917660925,-1.972236261492157e-06
276,276.0,1.2779170470338885,0.0003125777178919288,0.009193647414955076,3.3731407841753533e-06,3.319005700974826e-05,2.435480608412597e-08,384399896.1388052,283093.97459561605,-0.7472028084119721,1021.9997258519766,-0.002697482586584331,-1.979408028502998e-06
277,277.0,1.2871438845057894,0.0003159753017242243,0.009226837471900836,3.3975838322954774e-06,3.319005694575915e-05,2.4443048120124063e-08,384399895.3889049,284115.97431948147,-0.7499002909933558,1021.9997238653967,-0.0026974825813836922,-1.986579795500557e-06
278,278.0,1.2964039120345718,0.00031939741684667574,0.009260027528782374,3.4221151224514353e-06,3.319005688153776e-05,2.4531290155958118e-08,384399894.6363072,285137.9740413531,-0.75259777356952,1021.9997218716452,-0.002697482576164175,-1.9937515624847838e-06
279,279.0,1.3056971296201714,0.0003228441515013188,0.009293217585599459,3.446734654643063e-06,3.319005681708409e-05,2.4619532191627534e-08,384399893.8810119,286159.97376122384,-0.7552952561404457,1021.9997198707218,-0.0026974825709257786,-2.0009233294556296e-06
280,280.0,1.3150235372625232,0.000326315593930189,0.009326407642351858,3.4714424288701947e-06,3.3190056752398156e-05,2.470777422713174e-08,384399893.12301916,287181.9734790865,-0.7579927387061142,1021.9997178626268,-0.002697482565668506,-2.0080950964130483e-06
281,281.0,1.3243831349615625,0.0003298118323753216,0.009359597699039338,3.496238445132665e-06,3.3190056687479925e-05,2.4796016262470097e-08,384399892.36232895,288203.97319493385,-0.7606902212665065,1021.9997158473599,-0.0026974825603923542,-2.0152668633569873e-06
282,282.0,1.3337759227172241,0.0003333329550787519,0.009392787755661667,3.521122703430307e-06,3.319005662232943e-05,2.488425829764203e-08,384399891.59894127,289225.9729087588,-0.7633877038216038,1021.9997138249213,-0.0026974825550973246,-2.0224386302874013e-06
283,283.0,1.3432019005294427,0.00033687905028251486,0.009425977812218614,3.546095203762954e-06,3.319005655694665e-05,2.497250033264693e-08,384399890.83285606,290247.9726205541,-0.7660851863713872,1021.9997117953109,-0.002697482549783416,-2.029610397204239e-06
284,284.0,1.3526610683981526,0.0003404502062286453,0.009459167868709945,3.571155946130438e-06,3.319005649133159e-05,2.5060742367484198e-08,384399890.0640734,291269.9723303126,-0.7687826689158379,1021.9997097585288,-0.00269748254445063,-2.036782164107453e-06
285,285.0,1.362153426323288,0.0003440465111591779,0.00949235792513543,3.596304930532591e-06,3.3190056425484245e-05,2.514898440215324e-08,384399889.29259324,292291.9720380272,-0.7714801514549369,1021.9997077145748,-0.0026974825390989657,-2.043953930996995e-06
286,286.0,1.3716789743047828,0.00034766805331614716,0.009525547981494834,3.6215421569692446e-06,3.319005635940465e-05,2.5237226436653474e-08,384399888.51841563,293313.97174369066,-0.7741776339886653,1021.9997056634492,-0.0026974825337284245,-2.0511256978728167e-06
287,287.0,1.3812377123425708,0.0003513149209415874,0.009558738037787926,3.646867625440229e-06,3.319005629309274e-05,2.532546847098425e-08,384399887.7415405,294335.9714472958,-0.7768751165170044,1021.9997036051517,-0.002697482528339002,-2.058297464734866e-06
288,288.0,1.3908296404365852,0.0003549872022775328,0.009591928094014475,3.672281335945374e-06,3.319005622654858e-05,2.5413710505145037e-08,384399886.9619679,295357.9711488355,-0.779572599039935,1021.9997015396825,-0.0026974825229307046,-2.0654692315831e-06
289,289.0,1.4004547585867595,0.0003586849855660173,0.009625118150174247,3.697783288484509e-06,3.319005615977213e-05,2.5501952539135177e-08,384399886.1796978,296379.97084830253,-0.7822700815574386,1021.9996994670415,-0.0026974825175035276,-2.0726409984174646e-06
290,290.0,1.4101130667930266,0.0003624083590490748,0.00965830820626701,3.7233734830574634e-06,3.319005609276341e-05,2.559019457295411e-08,384399885.39473027,297401.97054568975,-0.7849675640694961,1021.9996973872287,-0.0026974825120574726,-2.0798127652379146e-06
291,291.0,1.419804565055319,0.00036615741096873884,0.009691498262292531,3.7490519196640645e-06,3.3190056025522416e-05,2.5678436606601226e-08,384399884.6070652,298423.97024099,-0.7876650465760886,1021.9996953002442,-0.002697482506592541,-2.0869845320444005e-06
292,292.0,1.4295292533735697,0.000369932229567043,0.00972468831825058,3.7748185983041405e-06,3.319005595804913e-05,2.5766678640075907e-08,384399883.81670266,299445.9699341961,-0.7903625290771973,1021.9996932060878,-0.0026974825011087293,-2.094156298836872e-06
