G=6.6743e-11,dt=3600,t_total=2592000
Iteration,Time,Body 1 position (x),Body 1 position (y),Body 1 velocity (x),Body 1 velocity (y),Body 1 acceleration (x),Body 1 acceleration (y),Body 2 position (x),Body 2 position (y),Body 2 velocity (x),Body 2 velocity (y),Body 2 acceleration (x),Body 2 acceleration (y)
182,655200,5590234.574260051,3652611.495359179,12.306582647138363,14.902440497625342,-6.406179436295923e-06,3.32865156481466e-05,-69939696.20959523,376431925.3907864,-1000.2029337059118,-189.17820701984957,0.0005206546487963971,-0.0027053221482135482
183,658800,5634451.027924794,3706690.8747945307,12.282348240206225,15.022049843153248,-6.731779703371607e-06,3.322481820219588e-05,-73533336.1291086,375715887.85692793,-998.2333109759346,-198.89931496068584,0.0005471174249936751,-0.0027003077613434114
184,662400,5678576.025426331,3761200.0064694607,12.256943750426881,15.141425465258346,-7.056802716484635e-06,3.315989502919383e-05,-77119543.05724111,374964922.7186225,-996.1685911479236,-208.60142730706096,0.0005735332855586043,-0.0026950312073264235
185,666000,5722605.362372069,3816138.00723976,12.230371373816089,15.260555769527544,-7.381215725220134e-06,3.30917511858885e-05,-80697975.28696276,374179101.7523701,-994.0089527004596,-218.28360173677862,0.0005998995687399925,-0.0026894928971437967
186,669600,5766534.842699038,3871503.9522913755,12.20263342415798,15.379429181004319,-7.704986016141212e-06,3.3020392076882075e-05,-84268291.78822376,373358500.1213379,-991.7545836836085,-227.94489750895204,0.0006262136157919887,-0.002683693270048174
187,673200,5810360.279097325,3927296.875214962,12.173732332857584,15.498034145440636,-8.028080916776523e-06,3.294582345453227e-05,-87830152.24236873,372503196.3693012,-989.4056817069351,-237.58437556575225,0.0006524727712981683,-0.002677632793555617
188,676800,5854077.49343293,3983515.768084936,12.14367064877898,15.616359130548325,-8.350467799612433e-06,3.28680514188024e-05,-91383217.07650359,371613272.41421837,-986.9624539263496,-247.20109863411258,0.0006786743834959916,-0.0026713119634334233
189,680400,5897682.317169978,4040159.581543035,12.112451038069057,15.734392627249742,-8.672114086089204e-06,3.278708241706032e-05,-94927147.49781081,370688813.54143983,-984.4251170297838,-256.7941313273742,0.0007048158046015888,-0.0026647313036837817
190,684000,5941170.591792259,4097227.224886374,12.080076283966896,15.852123150927515,-8.992987250600267e-06,3.2702923243825655e-05,-98461605.52780892,369729908.39655113,-981.7938972216986,-266.3625402468578,0.0007308943911347959,-0.002657891366523229
191,687600,5984538.1692240145,4154717.5661599976,12.046549286598719,15.969539242673191,-9.313054824493997e-06,3.2615581040465686e-05,-101986254.03655203,368736648.9778511,-979.0690302064187,-275.9053940833464,0.0007569075042443953,-0.002650792732357936
192,691200,6027780.912249945,4212629.432253922,12.011873062758442,16.08662947053461,-9.63228440007706e-06,3.2525063294839196e-05,-105500756.7767651,367709130.62846464,-976.2507611702981,-285.4217637184635,0.0007828525100334813,-0.0026434360097547594
193,694800,6070894.694934371,4270961.609004665,11.976050745673815,16.20338243076181,-9.95064363461867e-06,3.2431377840888604e-05,-109004778.41791086,366647452.02809125,-973.3393447627125,-294.9107223259327,0.0008087267798849035,-0.0026358218354080947
194,698400,6113875.4030395,4329712.841301249,11.939085584758137,16.319786749051257,-1.0268100254354966e-05,3.233453285818007e-05,-112497984.58018403,365551715.18438953,-970.3350450758803,-304.37134547270165,0.0008345276907867156,-0.002627950874102496
195,702000,6156718.934442751,4388881.833195687,11.900980945347564,16.435831081788265,-1.0584622058492675e-05,3.2234536871391504e-05,-115980041.86842868,364422025.4239978,-967.238135623513,-313.8027112199175,0.0008602526256575703,-0.0026198238186710683
196,705600,6199421.199553077,4448467.248017922,11.861740308424004,16.551504117287358,-1.0900176923211347e-05,3.213139874974837e-05,-119450617.90597454,363258491.38319236,-964.0488993182938,-323.2039002237361,0.0008858989736719949,-0.0026114413899496094
197,709200,6241978.121726242,4508467.708495231,11.821367270323616,16.666794577030423,-1.121473280566336e-05,3.202512770640738e-05,-122909381.36838801,362061224.99818295,-960.7676284481861,-332.5739958359516,0.0009114641305854873,-0.0026028043367265228
198,712800,6284385.637678993,4568881.79687608,11.77986554243092,16.78169121690246,-1.1528257747970903e-05,3.1915733297787796e-05,-126356002.01713367,360830341.49504703,-957.3946246515724,-341.91208420443013,0.0009369454990593663,-0.00259391343568847
199,716400,6326639.697902083,4629708.055058409,11.737238950858531,16.89618282842472,-1.1840719881219094e-05,3.1803225422850376e-05,-129790150.73314208,359565959.37930304,-953.9301988912252,-351.2172543733325,0.0009623404889853081,-0.002584769491361765
200,720000,6368736.267072088,4690944.984722355,11.69349143611253,17.010258239985088,-1.2152087429444616e-05,3.168761432232414e-05,-133211499.55027968,358268200.4251238,-950.374671427111,-360.4885983831108,0.0009876465178095164,-0.0025753733360495347
201,723600,6410671.324461965,4752591.047467391,11.648627052743503,17.12390631806546,-1.2462328713618838e-05,3.1568910577880553e-05,-136619721.6887166,356937189.6641909,-946.7283717880279,-369.72521137026337,0.001012861010856447,-0.0025657258297645986
202,727200,6452440.864350305,4814644.664953869,11.602649968983254,17.23711596846598,-1.2771412155624803e-05,3.144712511125546e-05,-140014491.58818808,355573055.3741903,-942.9916387420806,-378.92619166683255,0.0010379814016520325,-0.002555827860158106
203,730800,6494040.896429227,4877104.219048962,11.555564466367235,17.349876137525925,-1.3079306282227278e-05,3.1322269183318745e-05,-143395484.94114566,354175929.0669516,-939.1648202659937,-388.09064089963067,0.0010630051322463435,-0.0025456803424439246
204,734400,6535467.44621086,4939968.05197699,11.507374939342709,17.462175813341055,-1.338597972903497e-05,3.119435439309153e-05,-146762378.72579342,352745945.4762305,-935.2482735132655,-397.21766408917824,0.0010879296535356133,-0.0025352842193187624
205,738000,6576716.555432366,5003234.4664741075,11.458085894862673,17.574004026977214,-1.3691401244454153e-05,3.1063392676711064e-05,-150114851.23900563,351283242.54513645,-931.2423647811647,-406.3063697483392,0.001112752425583563,-0.0025246404608780418
206,741600,6617784.2824594425,5066901.725947356,11.407701951965594,17.68534985368005,-1.399553969363302e-05,3.092939630634362e-05,-153452582.1291213,349787961.41320616,-927.1474694765736,-415.3558699806384,0.0011374709179419761,-0.002513750064527547
207,745200,6658666.70268827,5130968.054638046,11.356227841340969,17.796202414080614,-1.4298364062395762e-05,3.0792377889044965e-05,-156775252.42861176,348260246.40312445,-922.96397208068,-424.3652805782453,0.0011620826099704342,-0.0025026140548908083
208,748800,6699359.908945841,5195431.637789474,11.303668404880773,17.90655087539666,-1.4599843461165746e-05,3.065235036556895e-05,-160082544.58661684,346700245.00709385,-918.6922661125215,-433.3337211196095,0.0011865849911551695,-0.0024912334837122727
209,752400,6739860.011888621,5260290.62181894,11.250028595216815,18.01638445262951,-1.4899947128876944e-05,3.0509327009124083e-05,-163374142.5013458,345108107.87285364,-914.3327540913843,-442.260315066732,0.0012109755614269615,-0.0024796094297562473
210,756000,6780163.1403995,5325543.114494062,11.195313475244074,18.12569240975619,-1.5198644436872719e-05,3.0363321424078143e-05,-166649731.55233884,343483988.7893502,-909.8858474980635,-451.14418986205783,0.0012352518314780062,-0.0024677429987016155
211,759600,6820265.441982968,5391187.185113362,11.139528217630025,18.234464060916793,-1.5495904892791377e-05,3.0214347544611277e-05,-169908998.63258478,341828044.6720603,-905.3519667349838,-459.98447702497435,0.00125941132307771,-0.0024556353230323702
212,763200,6860163.083158484,5457220.86469111,11.08267810431005,18.342688771596734,-1.5791698144437476e-05,3.0062419633317262e-05,-173151632.18049145,340140435.54796785,-900.7315410851894,-468.7803122479005,0.0012834515693873247,-0.002443287561923934
213,766800,6899852.249851972,5523642.146146405,11.024768525968952,18.450355959803847,-1.608599398363823e-05,2.9907552279753475e-05,-176377322.2117042,338421324.54019684,-896.0250086702052,-477.5308354919516,0.0013073701152733737,-0.0024307009011253103
214,770400,6939329.147785403,5590448.984496469,10.965804981508649,18.55745509724003,-1.6378762350084198e-05,2.974976039893967e-05,-179585760.35076857,336670877.85230106,-891.232816406774,-486.23519108216504,0.0013311645176197994,-0.002417876552837068
215,774000,6978590.00286441,5657639.297054151,10.905793077502096,18.66397571046733,-1.6669973335153452e-05,2.9589059229805428e-05,-182776639.86263347,334889264.7522129,-886.3554199624745,-494.8925278022717,0.0013548323456387648,-0.0024048157555851667
216,777600,7017631.06156389,5725210.963629597,10.84473852763351,18.769907382068244,-1.695959718571836e-05,2.94254643335869e-05,-185949655.68399027,333076657.5558525,-881.3932837102262,-503.501998988998,0.0013783711811800501,-0.0023915197740906505
217,781200,7056448.59131154,5793161.826736077,10.782647152124946,18.875239751800066,-1.7247604307934435e-05,2.925899159217293e-05,-189104504.45444435,331233231.6103993,-876.3468806816859,-512.0627626258848,0.0014017786190389826,-0.002377989899135231
218,784800,7095038.880869278,5861489.691799952,10.71952487714931,18.979962517743107,-1.7533965271010122e-05,2.9089657206400495e-05,-192240884.54751468,329359165.2772275,-871.2166925195397,-520.5739814366067,0.0014250522672628265,-0.0023642274474227516
219,788400,7133398.240712505,5930192.327374745,10.655377734229864,19.08406543744259,-1.7818650810957105e-05,2.891747769430016e-05,-195358496.10145798,327454639.9145075,-866.0032094286996,-529.0348229777784,0.0014481897474555776,-0.0023502337614365897
220,792000,7171523.00340716,5999267.465359304,10.590211859626312,19.187538329044038,-1.8101631834320075e-05,2.8742469889291438e-05,-198457041.04991305,325519839.8594751,-860.7069301264077,-537.4444597312331,0.0014711886950811038,-0.0023360102092929848
221,795600,7209409.523984507,6068712.801220023,10.524033493707524,19.29037107242202,-1.8382879421885318e-05,2.856465093832847e-05,-201536223.15236157,323554952.41037035,-855.3283617912552,-545.8020691957583,0.00149404675976455,-0.002321558184590333
222,799200,7247054.180313626,6138525.99421711,10.456848980311001,19.392553610302006,-1.866236483236741e-05,2.8384038299996368e-05,-204595748.0244016,321560167.80804855,-849.8680200111241,-554.1068339782744,0.0015167616055919732,-0.0023068791062544683
223,802800,7284453.373471547,6208704.667634861,10.388664766089137,19.494075949375215,-1.8940059506073102e-05,2.8200649742558355e-05,-207635323.1678298,319535679.21726453,-844.3264287300549,-562.3579418844422,0.0015393309114081191,-0.0022919744183799474
224,806400,7321603.528110979,6279246.409015923,10.319487399842387,19.59492816140625,-1.9215935068541743e-05,2.8014503341954098e-05,-210654658.0005284,317481682.70763326,-838.7041201940506,-570.5545860086847,0.0015617523711122933,-0.002276845590067364
225,810000,7358501.092825601,6350148.770399523,10.249323531839407,19.69510038433335,-1.9489963334161454e-05,2.7825617479749554e-05,-213653463.88615337,315398377.23426825,-833.0016348958225,-578.695964823609,0.0015840236939522621,-0.002261494115256728
226,813600,7395142.540512849,6421409.268563623,10.17817991312427,19.79458282336109,-1.9762116309760388e-05,2.7634010841038723e-05,-216631454.1636199,313285964.6181005,-827.2195215184844,-586.7812822688139,0.0016061426048161278,-0.002245921512556931
227,817200,7431524.368734168,6493025.385270986,10.10606339481085,19.893365752045362,-2.003236619817212e-05,2.7439702412297454e-05,-219588344.17638144,311144649.52587986,-821.3583368782048,-594.8097478390707,0.0016281068445221003,-0.002230129325071318
228,820800,7467643.10007268,6564994.567519119,10.032980927364461,19.991439513370445,-2.030068540177471e-05,2.7242711479189946e-05,-222523851.3014984,308974639.44986117,-815.4186458658227,-602.7805766718606,0.0016499141701061322,-0.0022141191202194118
229,824400,7503495.282488215,6637314.227794064,9.958939559870853,20.088794520818027,-2.056704652600242e-05,2.7043057624328e-05,-225437694.97849318,306776144.68717784,-809.4010213874362,-610.6929896342579,0.0016715623551073282,-0.002197892489554802
230,828000,7539077.4896696685,6709981.744328005,9.883946439292666,20.18542125942797,-2.083142238282964e-05,2.6840760724983753e-05,-228329596.7379875,304549378.31890494,-803.3060443039723,-618.5462134091431,0.0016930491898510974,-0.002181451048579246
231,831600,7574386.321384637,6782994.461360668,9.808008809713453,20.28131028685069,-2.109378599422611e-05,2.6635840950756044e-05,-231199280.23011857,302294556.1888143,-797.1343033697443,-626.339480580734,0.0017143724817299721,-0.002164796436553009
232,835200,7609418.403826286,6856349.6894044755,9.731134011569354,20.376452234390978,-2.1354110595582713e-05,2.6428318761190808e-05,-234046471.2527306,300011896.8818244,-790.886395170009,-634.0720297194192,0.0017355300554820357,-0.002147930316301464
233,838800,7644170.389957413,6930044.705513431,9.653329480868567,20.47083780804306,-2.16123696391073e-05,2.6218214903356204e-05,-236870897.7793377,297701621.7021472,-784.5629240575281,-641.743105465884,0.0017565197534669136,-0.0021308543740180086
234,842400,7678638.959851649,7004076.753555691,9.574602748398684,20.5644577895168,-2.1868536797189735e-05,2.6005550409372562e-05,-239672289.98685503,295363954.65113497,-778.1645020881467,-649.351958614512,0.001777339435939264,-0.0021135703190633235
235,846000,7712820.821031768,7078443.044489808,9.494961438922036,20.657303037254835,-2.2122585965735416e-05,2.5790346593897847e-05,-242450380.28309447,292999122.4048292,-771.6917489553958,-656.8978461960515,0.0017979869813197049,-0.0020960798837609956
236,849600,7746712.708805061,7153140.7566445945,9.414413270359157,20.749364487440484,-2.2374491267466705e-05,2.5572625051568956e-05,-245204903.33402133,290607354.2912149,-765.1452919241285,-664.380031559534,0.0018184602864631356,-0.0020783848231895733
237,853200,7780311.386595719,7228167.036002581,9.332966052960467,20.840633154996322,-2.2624227055191586e-05,2.5352407654399512e-05,-247935596.09076884,288188882.2671825,-758.5257657632008,-671.7977844534298,0.00183875726692439,-0.0020604869149710658
238,856800,7813613.646274197,7303518.996487045,9.250627688466327,20.931100134573207,-2.287176791503869e-05,2.51297165491343e-05,-250642197.8164068,285743940.8952008,-751.8338126772046,-679.1503811060312,0.0018588758572211635,-0.0020423879590559346
239,860400,7846616.308483517,7379193.720252551,9.167406169255557,21.020756601529627,-2.3117088669658383e-05,2.4904574154561308e-05,-253324450.11246094,283272767.3197026,-745.0700822372655,-686.4371043050479,0.001878814011094174,-0.0020240897775046294
240,864000,7879316.222962454,7455188.257978995,9.083309577482558,21.109593812901238,-2.3360164381388814e-05,2.4677003158781377e-05,-255982096.94518024,280775601.24318755,-738.2352313109134,-693.6572434764043,0.0018985697017644806,-0.002005594214265683
241,867600,7911710.268865585,7531499.6291690925,8.998346084203165,21.197603108360408,-2.360097035538677e-05,2.444702651643644e-05,-258614884.67154798,278252684.9020435,-731.3299239910368,-700.810094762226,0.00191814092218794,-0.001986903134950442
242,871200,7943795.355080147,7608124.822449289,8.912523948489365,21.284775911165635,-2.3839482142722326e-05,2.4214667445896636e-05,-261222562.06503415,275704263.0420907,-724.3548315239326,-707.894961098002,0.0019375256853067196,-0.001968018426604447
243,874800,7975568.420539666,7685060.795874052,8.825851516532992,21.3711037291007,-2.4075675543436748e-05,2.397994942640673e-05,-263804880.3410854,273130582.8938506,-717.3106322364604,-714.9111522889139,0.0019567220242978265,-0.0019489419974755178
244,878400,8007026.434534324,7762304.477233504,8.738337220738565,21.456578155403392,-2.4309526609563265e-05,2.3742896195192785e-05,-266361593.18234974,270531894.1475435,-710.1980114623134,-721.8579850853168,0.0019757279928186156,-0.0019296757767785977
245,882000,8038166.397018024,7839852.7643643655,8.64998957880537,21.541190869683696,-2.4541011648109737e-05,2.350353174452921e-05,-268892456.7636324,267908448.927817,-703.0176614674162,-728.7347832573635,0.0019945416652492024,-0.0019102217144573825
246,885600,8068985.3389121,7917702.525464158,8.56081719279896,21.62493363883126,-2.477010722400299e-05,2.3261880318767138e-05,-271397229.77658045,265260501.76820946,-695.7702813744619,-735.5408776687576,0.002013161136931762,-0.001890581780942806
247,889200,8099480.322405663,7995850.5994086405,8.470828748212181,21.707798317912026,-2.499679016299386e-05,2.3017966411324372e-05,-273875673.4540922,262588309.5853508,-688.456577086598,-742.2756063496279,0.0020315845244066326,-0.001870757966908399
248,892800,8129648.44125252,8074293.796072435,8.380033013015899,21.789776851053922,-2.5221037554522786e-05,2.277181476163783e-05,-276327551.5944492,259892131.65290418,-681.0772612102753,-748.9383145685092,0.002049809965645211,-0.0018507522830226066
249,896400,8159486.821064639,8153028.896652792,8.288438836699537,21.870861272321406,-2.544282675454501e-05,2.25234503520788e-05,-278752630.5851674,257172229.57525188,-673.6330529772689,-755.5283549034223,0.002067835620279571,-0.0018305667596980762
250,900000,8188992.619602125,8232052.653996475,8.196055149301603,21.9510437065788,-2.5662135388315118e-05,2.2272898404831943e-05,-281150679.4265646,254428867.26092854,-666.1246781658854,-762.0450873120391,0.0020856596698287685,-0.0018102034468380022
251,903600,8218163.027059674,8311361.792929707,8.102890960430335,22.03031637034226,-2.5878941353130105e-05,2.2020184378738222e-05,-283521469.7550415,251662310.8958052,-658.552869021367,-768.4878792009255,0.002103280317921788,-0.0017896644135795411
252,907200,8246995.266349463,8390953.01059114,8.008955358274624,22.108671572620228,-2.6093222821030746e-05,2.1765333966102866e-05,-285864775.8660733,248872828.91602737,-650.9183641755054,-774.8561054938492,0.002120695790517088,-0.0017689517480343811
253,910800,8275486.593380442,8470822.976767812,7.914257508605367,22.186101715742314,-2.6304958241460482e-05,2.150837308946871e-05,-288180374.73690903,246060691.98071045,-643.2219085654781,-781.1491486991446,0.002137904336118699,-0.001748067557026499
254,914400,8303634.297334004,8550968.334234048,7.8188066537673935,22.262599296176393,-2.6514126343881508e-05,2.124932789835571e-05,-290468046.04897594,243226172.9443964,-635.4642533519183,-787.3663989761224,0.002154904225988846,-0.0017270139658271684
255,918000,8331435.700935988,8631385.699093249,7.7226121116621425,22.338156905333875,-2.6720706140347382e-05,2.0988224765967153e-05,-292727572.2099864,240369546.82927454,-627.646155836233,-793.5072542005165,0.0021716937543570305,-0.0017057931178872598
256,921600,8358888.1607249845,8712071.661122555,7.6256832747212275,22.412767230362984,-2.6924676928031876e-05,2.072509028586339e-05,-294958738.3757442,237491090.79717028,-619.768379377181,-799.5711200289574,0.002188271238625563,-0.001684407174566905
257,925200,8385989.0673169205,8793022.784120303,7.528029608871059,22.486423054929958,-2.7126018291713414e-05,2.0459951268603658e-05,-297161332.47164845,234591084.1213054,-611.8316933067237,-805.5574099624625,0.002204635019571483,-0.0016628583148625622
258,928800,8412735.84566588,8874235.60625626,7.429660652488686,22.559117259988042,-2.7324710106214788e-05,2.0192834738356778e-05,-299335145.213891,231669808.15783325,-603.8368728451622,-811.4655454089361,0.0022207834615448384,-0.0016411487351315555
259,932400,8439125.955321137,8955706.640424583,7.330586015349016,22.630842824534174,-2.7520732538797488e-05,1.9923767929481224e-05,-301479970.1303471,228727546.31715244,-595.7846990155743,-817.2949557446669,0.002236714952663291,-0.0016192806488141249
260,936000,8465156.890680365,9037432.374599455,7.2308153775635775,22.701592826353245,-2.7714066051510564e-05,1.9652778283075554e-05,-303595603.5811543,225764584.0350031,-587.6759585575635,-823.045078374818,0.0022524279050030096,-0.0015972562861530655
261,939600,8490826.181239005,9119409.272193354,7.130358488511002,22.771360442749845,-2.7904691403493238e-05,1.9379893443499707e-05,-305681844.7789795,222781208.74334866,-579.5114438403346,-828.7153587928976,0.0022679207547858147,-0.001575077893911
262,943200,8516131.39183574,9201633.772417916,7.02922516575937,22.84013895126737,-2.8092589653230968e-05,1.9105141254867833e-05,-307738495.80896986,219777709.84104753,-571.2919527751094,-834.3052506392048,0.0022831919625625387,-0.0015527477350853393
263,946800,8541070.12289407,9284102.290647335,6.927425293980617,22.90792173039442,-2.8277742160764746e-05,1.8828549757513635e-05,-309765361.64838666,216754378.66431785,-563.0182887268961,-839.8142157582404,0.0022982400133925844,-0.0015302680886210048
264,950400,8565640.010659955,9366811.218784265,6.824968823857146,22.974702260258365,-2.8460130589853057e-05,1.8550147184428697e-05,-311762250.1859189,213711508.45699957,-554.6912604256254,-845.2417242550758,0.0023130634170196313,-0.001507641249120961
265,954000,8589838.727435486,9449756.925628167,6.721865770980837,23.040474123305994,-2.8639736910085986e-05,1.8269961957674596e-05,-313728972.2406749,210649394.34061715,-546.3116818766689,-850.5872545506725,0.0023276607080434616,-0.0014848695265546094
266,957600,8613663.981808567,9532935.757246062,6.618126214744611,23.105231004971166,-2.8816543398951602e-05,1.7988022684769673e-05,-315665341.58084965,207568333.28424704,-537.8803722707524,-855.8502934361434,0.0023420304460879016,-0.0014619552459641332
267,961200,8637113.518878583,9616344.037345648,6.513760297226737,23.16896669432935,-2.8990532643853803e-05,1.7704358155051032e-05,-317571174.9420655,204468624.07419363,-529.3981558932791,-861.0303361259511,0.00235617121596482,-0.0014389007471688187
268,964800,8660185.120478028,9699978.067650707,6.408778222068044,23.231675084738995,-2.9161687544081365e-05,1.741899733601257e-05,-319446292.0453845,201350567.28347751,-520.8658620330762,-866.1268863100338,0.0023700816278341584,-0.0014157083844674343
269,968400,8682876.60539006,9783834.128278797,6.303190253342223,23.293350174469627,-2.9329991312728197e-05,1.7131969369619872e-05,-321290515.6149906,198214465.24114004,-512.2843248905801,-871.1394562048532,0.0023837603173600002,-0.0013923805263387303
270,972000,8705185.829561971,9867908.478121137,6.197006714419392,23.353986067316598,-2.9495427478564094e-05,1.6843303568602657e-05,-323103671.39553833,195060622.00136796,-503.65438348547474,-876.0675666033576,0.002397205945862613,-0.0013689195551401072
271,975600,8727110.686314534,9952197.355224665,6.0902379868231105,23.41357697320241,-2.9657979887855936e-05,1.65530294127255e-05,-324885588.169168,191889343.3124421,-494.9768815637955,-880.9107469238539,0.002410417200466463,-0.0013453278668045278
272,979200,8748649.106547225,10036696.977176217,5.98289450908101,23.472117208764548,-2.981763270613899e-05,1.6261176545037733e-05,-326636097.77218425,188700936.58551407,-486.25266750451647,-885.6685352577825,0.0024233927942441764,-0.001321607870535729
273,982800,8769799.058939274,10121403.541488765,5.8749867755692335,23.52960119792972,-2.9974370419938075e-05,1.596777476810321e-05,-328355035.11139655,185495710.86321506,-477.4825942256333,-890.340478416389,0.0024361314663564264,-0.0012977619885018018
274,986400,8790558.550146537,10206313.225989673,5.766525335350856,23.586023472474476,-3.012817783843822e-05,1.5672854040210634e-05,-330042238.1801197,182273976.78810042,-468.66751908975755,-894.9261319762869,0.0024486319821877124,-0.00127379265552719
275,990000,8810925.624994168,10291422.189210933,5.657520791008479,23.641378672572113,-3.0279040095104838e-05,1.5376444471565445e-05,-331697548.0738329,179036046.57093436,-459.80830380923663,-899.4250603239065,0.0024608931334780364,-0.001249702318783191
276,993600,8830898.366665063,10376726.570781305,5.5479837974711685,23.695661547325784,-3.042694264925281e-05,1.5078576320463807e-05,-333320809.00549585,175782233.95881858,-450.9058143508151,-903.8368366988236,0.0024729137384504334,-0.0012254934374769989
277,997200,8850474.896884073,10462222.491820341,5.437925060835935,23.748866955287802,-3.057187128756477e-05,1.4779279989449674e-05,-334911868.3205193,172512854.2031691,-441.9609208398514,-908.1610432359654,0.002484692641934361,-0.0012011684825393777
278,1000800,8869653.376097934,10547906.055334216,5.327355337183927,23.800989864965043,-3.071381212555786e-05,1.4478586021455643e-05,-336470576.5113901,169228224.02754503,-432.9744974641057,-912.3972710066851,0.0024962287154849153,-0.0011767299363110114
279,1004400,8888432.003650945,10633773.346613333,5.21628543139153,23.852025355310385,-3.0852751608999196e-05,1.4176525095928327e-05,-337996787.2319477,165928661.5953337,-423.94742237711336,-916.5451200587045,0.0025075208574978666,-0.0011521802922275992
280,1008000,8906809.017956316,10719820.433631653,5.104726195936559,23.901968616200165,-3.098867651526963e-05,1.387312802493914e-05,-339490357.3113119,162614486.477296,-414.8805776011596,-920.604199454918,0.0025185679933204985,-0.0011275220545037639
281,1011600,8924782.696663236,10806043.367447684,4.992688529699726,23.950814948897577,-3.11215739546758e-05,1.35684257492813e-05,-340951146.76745945,159286019.6189762,-405.7748489298699,-924.574127311055,0.002529369075358246,-0.0011027577378158403
282,1015200,8942351.356819578,10892438.18260709,4.880183376761569,23.99855976650197,-3.125143137171025e-05,1.3262449334553704e-05,-342379018.820449,155943583.3079803,-396.6311258304323,-928.4545308321959,0.0025399230831771053,-0.0010778898669835972
283,1018800,8959513.35503028,10979000.897546872,4.767221725195035,24.045198594384008,-3.137823654625951e-05,1.2955229967232632e-05,-343773839.9052927,152587501.141127,-387.4503013454658,-932.2450463481395,0.0025502290236018217,-0.0010529209766509703
284,1022400,8976267.087611353,11065727.515001057,4.653814605853899,24.090727070606643,-3.1501977594759954e-05,1.2646798950731964e-05,-345135479.6844731,149218097.99147558,-378.23327199455036,-935.9453193476165,0.0025602859308098327,-0.0010278536109658589
285,1026000,8992610.990739519,11152614.022407852,4.539973091157213,24.135140946331873,-3.162264297130168e-05,1.2337187701452868e-05,-346463811.06010467,145835699.97523472,-368.98093767543486,-939.5550045113492,0.002570092866420981,-0.0010026903232590709
286,1029600,9008543.54059745,11239656.392318219,4.425708293869966,24.17843608621324,-3.174022146867973e-05,1.2026427744823465e-05,-347758710.18573844,142440634.4185565,-359.69420156493624,-943.07376574395,0.0025796489195829527,-0.0009774336757224517
287,1033200,9024063.253514618,11326850.582805805,4.311031365880151,24.220608468774024,-3.185470221939314e-05,1.1714550711329624e-05,-349020056.47780883,139033229.82421973,-350.3739700195473,-946.5012762046607,0.002588953207052475,-0.000952086239086289
288,1036800,9039168.686103718,11414192.537878182,4.195953496972422,24.26165418677116,-3.1966074696591494e-05,1.1401588332537391e-05,-350247732.6267216,135613815.8382068,-341.0211524757672,-949.8372183369265,0.0025980048732722433,-0.0009266505922960441
289,1040400,9053858.435392672,11501678.187889343,4.080485913598533,24.30156944754475,-3.207432871496902e-05,1.1087572437108114e-05,-351441624.6075822,132182723.2161783,-331.6366613501703,-953.0812838968051,0.00260680309044359,-0.0009011293221884822
290,1044000,9068131.138952194,11589303.449953414,3.964639877644751,24.340350573353255,-3.2179454431606106e-05,1.0772534946806756e-05,-352601621.69056344,128740283.78984955,-322.22141193922874,-956.2331739802072,0.0026153470585948786,-0.0008755250231672558
291,1047600,9081985.475018902,11677064.228359513,3.8484266851964213,24.377994001694272,-3.2281442346758335e-05,1.0456507872504473e-05,-353727616.4509115,125286830.43327327,-312.7763223189045,-959.2925990489681,0.0026236360056456293,-0.0008498402968780173
292,1051200,9095420.16261398,11764956.414987713,3.731857665299886,24.414496285610905,-3.238028330459307e-05,1.0139523310176121e-05,-354819504.77859,121822697.02903257,-303.30231324402547,-962.2592789557474,0.0026316691874663832,-0.000824077751883122
293,1054800,9108433.961657379,11852975.889726054,3.6149441787219416,24.44985409398372,-3.24759684938734e-05,9.821613436893482e-06,-355877185.8875609,118348218.43434864,-293.800308047462,-965.1329429677569,0.002639445887934295,-0.0007982400033359811
294,1058400,9121025.673077524,11941118.520888563,3.4976976167070184,24.484064211808256,-3.2568489448589755e-05,9.502810506815027e-06,-356900562.3247017,114863730.4471071,-284.27123253911793,-967.9133297893154,0.002646965418984459,-0.0007723296726551356
295,1062000,9133194.13891656,12029380.165634213,3.380129399732278,24.51712354045808,-3.265783804853896e-05,9.183146847173022e-06,-357889539.97835886,111369569.77180748,-274.7160149047528,-970.6001875832286,0.0026542271206569774,-0.0007463493871981123
296,1065600,9144938.242431099,12117756.670386773,3.2622509762608143,24.54902909793341,-3.274400651985102e-05,8.862654854258709e-06,-358844028.08653563,107866073.9854399,-265.13558560464963,-973.1932739909951,0.0026612303611397705,-0.0007203017799351254
297,1069200,9156256.908188473,12206243.871255515,3.1440738214931456,24.579778019095272,-3.282698743546354e-05,8.541366989406414e-06,-359763939.24471533,104353581.50329329,-255.53087727214395,-975.6923561518367,0.0026679745368071352,-0.0006941894891226881
298,1072800,9167149.102158496,12294837.594456702,3.025609436117187,24.60936755588519,-3.2906773715544e-05,8.219315774977346e-06,-360649189.41331863,100832431.5446993,-245.90282461202932,-978.0972107205547,0.0026744590722540666,-0.0006680151579772009
299,1076400,9177613.831800701,12383533.656735811,2.906869345056892,24.637795077530427,-3.298335862785975e-05,7.896533790343775e-06,-361499697.9247945,97302964.09871614,-236.25236429885456,-980.4076238842096,0.002680683420326326,-0.0006417814343485714
