G=6.6743e-11,dt=3600,t_total=2592000
Iteration,Time,Body 1 position (x),Body 1 position (y),Body 1 velocity (x),Body 1 velocity (y),Body 1 acceleration (x),Body 1 acceleration (y),Body 2 position (x),Body 2 position (y),Body 2 velocity (x),Body 2 velocity (y),Body 2 acceleration (x),Body 2 acceleration (y)
182,655200,5467513.620127658,3472023.297288163,12.310930602220965,14.372583419770097,-5.4309131186512585e-06,3.186824296291326e-05,-59965695.96355992,387429817.3733679,-1000.5563086072895,-146.11470036563784,0.00044139103354089984,-0.002590053714949891
183,658800,5511832.970295654,3523764.5975993355,12.29137931499382,14.487309094436585,-5.7308838234353215e-06,3.1805462722675075e-05,-63567698.67454616,386903804.4520516,-998.9673008865423,-155.43889373945746,0.00046577079740821645,-0.0025849513252560637
184,662400,5556081.935829631,3575918.910339307,12.270748133229453,14.601808760238216,-6.0300705030123425e-06,3.17397947249846e-05,-67163980.95773771,386344224.4345895,-997.2905260158727,-164.74471851037927,0.0004900868405551131,-0.002579614236494394
185,666000,5600256.629109257,3628485.4218761646,12.249039879418609,14.716072021248161,-6.328444072947463e-06,3.16712491538432e-05,-70754226.85139486,385751143.44795215,-995.5262133898743,-174.03132976175908,0.0005143367991785827,-0.0025740432763575343
186,669600,5644353.1726751635,3681463.281152658,12.226257480755997,14.830088518201997,-6.625975586284145e-06,3.1599836511892903e-05,-74338121.21959841,385124630.6608098,-993.6746009128315,-183.2978855566462,0.0005385183206490055,-0.0025682392984352808
187,673200,5688367.699605885,3734851.5998181854,12.202403968645374,14.94384792964481,-6.922636237531674e-06,3.1525567618431255e-05,-77915349.78288461,384464758.27280587,-991.735934958495,-192.54354703101322,0.0005626290638342292,-0.0025622031820532313
188,676800,5732296.353893008,3788649.4523649067,12.17748247819026,15.057339973071164,-7.218397366620677e-06,3.144845360736742e-05,-81485599.1487352,383771601.5034942,-989.7104703286918,-201.76747848640485,0.0005866666994210491,-0.0025559358321066714
189,680400,5776135.290814493,3842855.876267963,12.151496247670426,15.170554406057686,-7.513230462825524e-06,3.1368505925119495e-05,-85048556.84191848,383045238.58094317,-987.5984702107761,-210.96884748198886,0.000610628910233996,-0.0025494381788896793
190,684000,5819880.677306106,3897469.872129771,12.124448618004255,15.283481027388117,-7.807107168652757e-06,3.128573632845443e-05,-88603911.33467728,382285750.730008,-985.4002061339337,-220.1468249259917,0.0006345133915513645,-0.002542711177919568
191,687600,5863528.692330922,3952490.403828368,12.096343032197105,15.396109678170554,-8.099999283694362e-06,3.1200156882270513e-05,-92151352.07675944,381493222.16027445,-983.1159579243488,-229.30058516650215,0.0006583178514183824,-0.002535755809756662
192,691200,5907075.527246832,4007916.398669782,12.067183034775805,15.508430242946728,-8.391878768445032e-06,3.1111779957323466e-05,-95690569.52528709,380667740.05367506,-980.7460136592426,-238.42930608162612,0.0006820400109574542,-0.0025285730798194853
193,694800,5950517.3861720245,4063746.74754439,12.036972271209404,15.620432650793093,-8.682717748082398e-06,3.102061822789675e-05,-99221255.17446037,379809394.5517812,-978.2906696197958,-247.53216916897628,0.0007056776046753958,-0.0025211640181954193
194,698400,5993850.4863483785,4119980.305087245,12.005714487316308,15.732106876413521,-8.97248851620921e-06,3.092668466941656e-05,-102743101.58509164,378918278.7427729,-975.7502302429644,-256.60835963447977,0.000729228380767575,-0.0025135296794468664
195,702000,6037071.058502717,4176615.8898423337,11.973413528657954,15.84344294122342,-9.261163538556695e-06,3.0829992556012714e-05,-106255802.41396631,377994488.64808875,-973.1250080722011,-265.6570664804885,0.0007526901014188975,-0.00250567114241301
196,705600,6080175.347205886,4233652.284430738,11.940073339919149,15.954430914425066,-9.548715456647935e-06,3.07305554580256e-05,-109759052.44302624,377038123.208759,-970.4153237070931,-274.67748259317534,0.0007760605431015444,-0.002497589510007198
197,709200,6123159.611229595,4291088.235722668,11.905697964275216,16.065060914073957,-9.835117091420525e-06,3.062838723946027e-05,-113252547.60837178,376049284.2714236,-967.6215057519275,-283.66880482920124,0.0007993374968693982,-0.0024892859090100265
198,712800,6166020.123900985,4348922.455013334,11.870291542746102,16.175323108136013,-1.0120341446807544e-05,3.05235020553884e-05,-116735985.02907872,375028076.57403845,-964.7438907631977,-292.6302341016373,0.0008225187686490836,-0.0024807614898581867
199,716400,6208753.173454871,4407153.618202624,11.833858313537595,16.28520771553541,-1.040436171327595e-05,3.0415914349298796e-05,-120209063.03582624,373974607.7312726,-961.7828231960609,-301.5609754651268,0.0008456021795275446,-0.0024720174264291294
200,720000,6251355.063383607,4465780.365978551,11.796402611369802,16.394705007192886,-1.068715127132158e-05,3.0305638850397478e-05,-123671481.19933206,372888988.2195981,-958.7386553497618,-310.46023820027165,0.000868585566036098,-0.002463054915821635
201,723600,6293822.112784538,4524801.304004446,11.757928866793044,16.503805307054318,-1.0968683694919863e-05,3.0192690570857783e-05,-127122940.3585912,371771331.3620771,-955.6117473120318,-319.3272358972295,0.0008914667804308849,-0.002453875178132318
202,727200,6336150.656704993,4584215.003109842,11.718441605491332,16.612498993109405,-1.1248932754931414e-05,3.007708480302175e-05,-130563142.64891452,370621753.3128471,-952.4024669024806,-328.16118653850583,0.0009142436909696571,-0.0024444794562281697
203,730800,6378337.046484762,4644019.999485035,11.67794544757358,16.720776498400284,-1.1527872422461759e-05,2.9958837116553268e-05,-133991791.52976345,369440373.04130846,-949.1111896149898,-336.96131258092726,0.0009369141821848342,-0.00243486901551519
204,734400,6420377.650096027,4704214.794879276,11.636445106852717,16.828628312019877,-1.180547687217433e-05,2.9837963355544187e-05,-137408591.81237742,368227312.31601715,-945.7382985591245,-345.72684103678193,0.0009594761551527642,-0.0024250451437031837
205,738000,6462268.8524806965,4764797.856802548,11.59394539011289,16.936044980099837,-1.2081720485555994e-05,2.9714479635573948e-05,-140813249.68719026,366982695.68828475,-942.2841844005745,-354.4570035541134,0.0009819275277591236,-0.0024150091505667887
206,741600,6504007.055885103,4825767.618730907,11.550451196364888,17.043017106787904,-1.2356577854134297e-05,2.9588402340723806e-05,-144205472.75103232,365706650.47549,-938.7492453006416,-363.15103649615384,0.0010042662349603977,-0.0024047623677028113
207,745200,6545588.680192016,4887122.4803153435,11.505967516090005,17.14953535521451,-1.263002378264584e-05,2.9459748120546666e-05,-147584970.03411463,364399306.74410385,-935.1338868547842,-371.80818101988393,0.001026490229041385,-0.0023943061482839508
208,748800,6587010.16324994,4948860.807594116,11.46049943047248,17.25559044844848,-1.290203329215485e-05,2.9328533886993115e-05,-150951452.02679184,363060797.29243225,-931.4385220302353,-380.42768315370614,0.001048597479868655,-0.0023836418668089668
209,752400,6628267.96119964,5010980.933208531,11.414052110620721,17.361173170441656,-1.317258162312143e-05,2.9194776811294948e-05,-154304630.7061007,361691257.63307893,-927.6635711027081,-389.00879387421844,0.001070585975139918,-0.0023727709188493934
210,756000,6669358.548797875,5073481.156622121,11.366630816777484,17.466274366962317,-1.3441644238418784e-05,2.905849432080696e-05,-157644219.56207046,360290825.97513175,-923.8094615922045,-397.55076918207624,0.001092453720629246,-0.002361694720792858
211,759600,6710278.419738274,5136359.744343186,11.318240897519177,17.57088494651722,-1.370919682629859e-05,2.891970409580783e-05,-160969933.6238024,358859643.20607626,-919.8766281979392,-406.0528701769305,0.0011141987404280783,-0.0023504147095830753
212,763200,6751024.086969343,5199614.930150648,11.268887788944502,17.67499588126213,-1.3975215303304168e-05,2.8778424066261427e-05,-164281489.48531497,357397852.8734393,-915.8655127323982,-414.5143631314296,0.0011358190771819882,-0.002338932342456631
213,766800,6791592.083009543,5263244.915323191,11.218577013852608,17.77859820790067,-1.4239675817130555e-05,2.8634672408539158e-05,-167578605.3311516,355905601.1661662,-911.7765640545431,-422.9345195642735,0.0011573127923231313,-0.0023272490966765903
214,770400,6831978.960259412,5327247.868871634,11.167314180910937,17.881683028571413,-1.450255474943109e-05,2.8488467542104596e-05,-170861000.96174797,354383036.8957348,-907.6102380021798,-431.3126163123092,0.0011786779662983462,-0.0023153664692630465
215,774000,6872181.291310692,5391621.927774491,11.115104983812985,17.98424151172299,-1.476382871856983e-05,2.8339828126161305e-05,-174128397.81855583,352830311.4770105,-903.3669973235058,-439.6479356016562,0.0011999126987928559,-0.0023032859767206765
216,777600,6912195.669252419,5456365.197216693,11.061955200426134,18.08626489297717,-1.5023474582319244e-05,2.818877305626472e-05,-177380519.00892046,351247578.90884453,-899.0473116078515,-447.9397651178506,0.0012210151089495172,-0.0022910091547633767
217,781200,6952018.707973953,5521475.750831411,11.007870691929785,18.187744475979724,-1.5281469440502684e-05,2.8035321460899487e-05,-180617089.3307087,349634995.7544203,-894.6516572156332,-456.1873980749987,0.0012419833355835882,-0.0022785375580360876
218,784800,6991647.042464901,5586951.630944938,10.952857401943975,18.288671633238962,-1.5537790637581237e-05,2.7879492698022902e-05,-183837835.29668498,347992721.1213503,-890.1805172075324,-464.39013328392866,0.0012628155373929663,-0.0022658727598338702
219,788400,7031077.329111899,5652790.848824599,10.896921355648683,18.389037806951844,-1.579241576518413e-05,2.7721306351575697e-05,-187042485.1586321,346320916.6415281,-885.6343812729177,-472.5472752193306,0.0012835098931638488,-0.002253016351818319
220,792000,7070306.245992235,5718991.384929625,10.84006865889402,18.488834509817515,-1.604532266458262e-05,2.7560782227961147e-05,-190230768.9312146,344619746.45073855,-881.0137456575279,-480.6581340858765,0.001304064601971794,-0.0022399699437314095
221,795600,7109330.493164253,5785551.189164968,10.782305497301524,18.588053325838175,-1.6296489429106744e-05,2.7397940352493635e-05,-193402418.4155817,342889377.16802937,-876.3191130904295,-488.7220258833096,0.0013244778833781368,-0.0022267351631068593
222,799200,7148146.792954539,5852468.181137986,10.723638135356738,18.68668591110715,-1.654589440650435e-05,2.7232800965817586e-05,-196557167.22270724,341129977.87484944,-871.5509927102682,-496.7382724704943,0.00134474797762172,-0.0022133136549790777
223,802800,7186751.890241823,5919740.250417971,10.664072915493323,18.784723994584095,-1.6793516201242412e-05,2.706538452029804e-05,-199694750.7964642,339341720.09395564,-866.7098999908301,-504.70620162841897,0.0013648731458059294,-0.002199707081589819
224,806400,7225142.552737599,5987365.256798474,10.60361625716885,18.882159378857168,-1.703933367674977e-05,2.689571167638368e-05,-202814906.4364312,337524777.76809335,-861.7963566659288,-512.6251471221423,0.0013848516700809693,-0.0021859171220925877
225,810000,7263315.571263407,6055341.03056236,10.542274655932552,18.97898394089215,-1.7283325957601348e-05,2.6723803298943648e-05,-205917373.32042855,335679327.2384536,-856.8108906536373,-520.4944487616756,0.0014046818538213835,-0.0021719454722549194
226,813600,7301267.760024765,6123665.372749572,10.480054682485187,19.075189632768346,-1.7525472431643298e-05,2.6549680453579092e-05,-209001892.52678165,333805547.2229116,-851.7540359798803,-528.3134524617933,0.001424362021798772,-0.002157793844158606
227,817200,7338995.956881711,6192336.055427537,10.416962981731272,19.170768482401233,-1.7765752752058735e-05,2.63733644029105e-05,-212068207.05630922,331903618.79404914,-846.6263327014047,-536.0815103007643,0.0014438905203496839,-0.0021434639658979523
228,820800,7376497.023615944,6261350.821964182,10.35300627182386,19.26571259425171,-1.8004146839374003e-05,2.6194876602842032e-05,-215116061.85403427,329973725.3569664,-841.4283268281459,-543.7979805779969,0.0014632657175386711,-0.002128957581276165
229,824400,7413767.84619451,6330707.387303488,10.288191343202113,19.36001415002194,-1.824063488340486e-05,2.6014238698803767e-05,-218145203.8306156,328016052.6268856,-836.1605702450067,-551.462227870591,0.0014824860033164648,-0.0021142764494999472
230,828000,7450805.335030038,6400403.438243567,10.222525057621855,19.45366540933763,-1.847519734514274e-05,2.5831472521973264e-05,-221155381.88349763,326030788.60655147,-830.8236206330674,-559.0736230887909,0.0015015497896732777,-0.0020994223448724055
231,831600,7487606.425237477,6470436.633717182,10.15601434717934,19.546658710416736,-1.8707814958580494e-05,2.5646600085477116e-05,-224146346.91777667,324018123.5634318,-825.4180413902436,-566.6315435303316,0.0015204555107871899,-0.002084397056484341
232,835200,7524168.076887323,6540804.605074682,10.08866621332845,19.638986470724454,-1.8938468732477607e-05,2.5459643580573896e-05,-227117851.86678156,321978250.0067226,-819.9444015514098,-574.1353729336752,0.0015392016231676139,-0.002069202387904019
233,838800,7560487.275255305,6611504.95636929,10.020487725891531,19.73064118761452,-1.9167139952064817e-05,2.527062537281959e-05,-230069651.71236664,319911362.6641614,-814.4032757080064,-581.5845015301296,0.0015577866057938366,-0.0020538401568655227
234,842400,7596561.031068514,6682535.264644702,9.951486022064097,19.82161543895667,-1.9393810180687647e-05,2.5079567998216378e-05,-233001503.50491548,317817658.4586529,-808.7952439271486,-588.9783260948454,0.0015762089602485933,-0.002038312194955746
235,846000,7632386.380747945,6753893.080224946,9.881668305413621,19.91190188375025,-1.961846126138912e-05,2.488649415934621e-05,-235913166.3830532,315697336.48471147,-803.1208916702536,-596.3162499966861,0.0015944672108467043,-0.0020226203473001575
236,849600,7667960.386647434,6825575.927006447,9.81104184487262,20.001493262723898,-1.98410753184312e-05,2.469142672148991e-05,-238804401.59306613,313550597.9847234,-797.3808097112055,-603.5976832469667,0.0016125599047587251,-0.0020067664722473837
237,853200,7703280.1372889755,6897581.302752253,9.739613973726266,20.09038239892126,-2.006163475875512e-05,2.449438870873321e-05,-241674972.50802648,311377646.3250343,-791.5755940540741,-610.8220425470572,0.001630485612129635,-0.001990752441052732
238,856800,7738342.74759439,6969906.679388369,9.667392088594747,20.1785621982727,-2.028012227338036e-05,2.429540330006059e-05,-244524644.64662114,309178686.97186494,-785.7058458504075,-617.988751334847,0.001648242926192536,-0.001974580137560722
239,860400,7773145.359113331,7042549.503302151,9.594383648410577,20.26602565015292,-2.049652083874243e-05,2.4094493825438217e-05,-247353185.6916826,306953927.4670595,-779.7721713161144,-625.0972398300656,0.0016658304633773789,-0.0019582514578867314
240,864000,7807685.1402476095,7115507.195642702,9.520596173391105,20.352765827924497,-2.0710813717969077e-05,2.3891683761886824e-05,-250160365.50842062,304703577.40367126,-773.7751816479558,-632.1469450784579,0.001683246863414689,-0.0019417683100978243
241,867600,7841959.286471818,7188777.152623231,9.446037244006417,20.43877588946729,-2.092298446209551e-05,2.3686996729545975e-05,-252945956.16235325,302427848.4013888,-767.7154929396629,-639.13731099481,0.0017004907894343276,-0.0019251326138928768
242,871200,7875965.020550241,7262356.745825313,9.370714499942874,20.524049077693657,-2.1133016911217902e-05,2.3480456487730342e-05,-255709731.93693602,300126954.0818075,-761.5937260976993,-646.0677884048243,0.001717560928059245,-0.0019083463002820577
243,874800,7909699.592750035,7336243.32250501,9.29463563906249,20.608578721049486,-2.1340895195585922e-05,2.3272086930979505e-05,-258451469.35088775,297801110.04355013,-755.4105067566861,-652.9378350858398,0.0017344559894942723,-0.0018914113112657811
244,878400,7943160.281050661,7410434.205900788,9.21780841635838,20.692358234001013,-2.154660373663394e-05,2.306191208510212e-05,-261170947.17521182,295450533.8372411,-749.1664651945067,-659.7469158063966,0.001751174707609933,-0.0018743295995131992
245,882000,7976344.391349551,7484926.695543192,9.140240642906498,20.77538111750738,-2.1750127247951088e-05,2.2849956103215545e-05,-263867946.44991204,293075444.9403381,-742.8622362471109,-666.4945023646441,0.0017677158400212834,-0.0018571031280403274
246,885600,8009249.257664015,7559718.067566219,9.061940184813874,20.857640959478957,-2.1951450736190363e-05,2.2636243261782078e-05,-266542250.50040165,290676064.73182535,-736.4984592230343,-673.1800736255892,0.0017840781681617973,-0.001839733869887896
247,889200,8041872.242329344,7634805.575020343,8.982914962163589,20.939131435221373,-2.215055950191676e-05,2.2420797956642767e-05,-269193644.9536046,288252616.4667732,-730.0757778176518,-679.8031155571856,0.0018002604973522986,-0.0018222238077990013
248,892800,8074210.7361931335,7710186.44818714,8.903172947956689,21.019846307865286,-2.2347439140394714e-05,2.220364469904993e-05,-271821917.7537481,285805325.25076735,-723.5948400271835,-686.3631212652621,0.0018162616568649596,-0.0018045749338966546
249,896400,8106262.158805777,7785857.894895455,8.822722167051268,21.099779428781865,-2.2542075542315013e-05,2.1984808111699406e-05,-274426859.17784595,283334418.0142124,-717.0562980624696,-692.85959102729,0.0019005422181562384,-0.0018535585108795816
250,900000,8138023.958607161,7861817.100839069,8.741570695098934,21.178924737983984,-2.273445489446119e-05,2.176431292476353e-05,-277008261.85087085,280840123.4865142,-710.2143460771072,-699.5324016664565,0.0018477159040517453,-0.001768868764108435
251,903600,8169493.613109518,7938061.2298958115,8.659726657478874,21.25727626451313,-2.2924708827308758e-05,2.15423178511836e-05,-279565033.49674845,278321806.84051496,-703.5625688225209,-705.9003292172468,0.0019328023669982258,-0.0018162517677780153
252,907200,8200668.629076442,8014587.424448059,8.577197705700563,21.334828608777393,-2.3112682416477454e-05,2.1318709649613502e-05,-282097858.7445095,275780565.65533286,-696.6044803013273,-712.4388355812478,0.0018784558980838783,-0.0017326528855129539
253,910800,8231546.540816964,8091392.807439658,8.493992049001244,21.411575963516,-2.3298509897893097e-05,2.1093644138956705e-05,-284605634.8735943,273215785.8472404,-689.8420390682253,-718.6763859690944,0.0018935588066170054,-0.0017143609526109069
254,914400,8262124.912193368,8168474.480908316,8.410117413368829,21.487513082416246,-2.3482034639320204e-05,2.0867011172070673e-05,-287089066.2142399,270628550.85775167,-683.025227364404,-724.8480853984937,0.0019084745626839993,-0.0016959416265596907
255,918000,8292401.334881496,8245829.528005014,8.325582088667275,21.562634322635702,-2.3663244110505817e-05,2.063883582808799e-05,-289547957.03275174,268019097.7503171,-676.1547189387417,-730.9534752541086,0.0019232021479033852,-0.0016773969456361116
256,921600,8322373.4304006975,8323455.011566503,8.240394409869454,21.63693413161682,-2.3842126077814604e-05,2.0409143274421343e-05,-291982114.0209312,265387665.2394023,-669.2311912062895,-736.9921042583986,0.0019377405680009363,-0.0016587289552918382
257,925200,8352038.850276227,8401347.974440323,8.154562755989321,21.710407047404736,-2.401866860457889e-05,2.0177958762864304e-05,-294391346.30927384,262734493.66407207,-662.2553251614861,-742.9635284974493,0.0020250350781238643,-0.0017012214528805032
258,928800,8381395.276197788,8479505.43981098,8.068095549012837,21.783047698951048,-2.4192860051390872e-05,1.9945307625698657e-05,-296775465.4798552,260059824.96148124,-654.9651988802402,-749.0879257278191,0.002039721312232452,-0.001681606430854012
259,932400,8410440.420174234,8557924.411527203,7.98100125282783,21.85485080640356,-2.4364842285166326e-05,1.971133689054604e-05,-299133340.195824,257363108.42886108,-647.6222021562033,-755.1417088788935,0.00205422128564659,-0.0016618801523604503
260,936000,8439172.024684414,8636601.874430256,7.893287820601231,21.925811619209526,-2.4534608271485206e-05,1.947606599253608e-05,-301464780.12358636,254644598.27689707,-640.2270055278756,-761.1244774273911,0.002068534405288137,-0.001642044255992695
261,939600,8467587.860838579,8715534.79625941,7.804963230823884,21.995925456782654,-2.470215111078121e-05,1.9239514351952045e-05,-303769597.3434867,251904550.15815845,-632.7802816688383,-767.0358367489648,0.0020826600894485927,-0.0016221003790919124
262,943200,8495685.728469545,8794720.127903828,7.716035486825072,22.06518770844968,-2.4867464037134348e-05,1.900170137409818e-05,-306047606.35749453,249143221.1458622,-625.2827053468234,-772.8753981136957,0.0020965977676872844,-0.001602050157736372
263,946800,8523463.456222115,8874154.803654248,7.626512616291388,22.133593833396436,-2.5030540417084224e-05,1.876264644918887e-05,-308298624.0967431,246360869.7126529,-617.7349533831491,-778.6427786815467,0.0021103468807313363,-0.001581895226732107
264,950400,8550918.901640764,8953835.741454475,7.536402670789885,22.201139360613517,-2.5191373748464445e-05,1.852236895225916e-05,-310522469.9289224,243557755.7093993,-610.1377046125162,-784.3376014977823,0.0021239068803773765,-0.0015616372196053622
265,954000,8578049.951255606,9033759.843152683,7.445713725295413,22.26781988884165,-2.5349957659257966e-05,1.8280888243095824e-05,-312718965.66552746,240734140.34400728,-602.4916398431577,-789.9594954883617,0.0021372772293950467,-0.0015412777685967938
266,957600,8604854.52066667,9113923.994752513,7.354453877722084,22.333631086516796,-2.5506285906474188e-05,1.8038223666188925e-05,-314887935.5689628,237890286.16024917,-594.7974418173355,-795.5080954553101,0.0020729931877172545,-0.0014660352712912396
267,961200,8631330.55462647,9194325.066663973,7.262631248458777,22.398568691715077,-2.5660352375047156e-05,1.7794394550702764e-05,-317029206.35950524,235026457.01661006,-587.3346663415534,-800.7858224319585,0.0020855147575364946,-0.0014462183486227125
268,964800,8657476.027120922,9274959.913954148,7.170253979908607,22.462628512097606,-2.5811989958181694e-05,1.754931282707263e-05,-319143611.15833485,232143628.055855,-579.826813214422,-805.9922084870003,0.002176231578944979,-0.0014795980017400414
269,968400,8683288.941448594,9355825.376597699,7.0773308160591535,22.525806038275068,-2.5961189312575972e-05,1.7303004045576723e-05,-321230987.68590677,229242056.1053018,-571.9923795302201,-811.3187612932645,0.002109964923444525,-0.0014062811671228116
270,972000,8708767.332386406,9436918.27833549,6.98387053453388,22.588096852839143,-2.6108104095498614e-05,1.7055597978824215e-05,-323290160.25221556,226321308.56464604,-564.3965058058199,-816.3813734949066,0.0022011972223395853,-0.0014379724685869234
271,975600,8733909.266310727,9518235.42700571,6.889881359790085,22.64949700556291,-2.6252565410829446e-05,1.680701143367184e-05,-325321987.6731165,223382335.62006438,-556.4721958053974,-821.5580743818196,0.0022133768829108243,-0.001417013918295455
272,979200,8758712.839205971,9599773.616225736,6.795372124311099,22.71000224672413,-2.6394728919170705e-05,1.655737100021493e-05,-327325287.5780159,220424726.5522898,-548.5040390269185,-826.6593244876832,0.002225362813353501,-0.0013959665137539758
273,982800,8783176.178853491,9681529.624313943,6.700351100202084,22.769608782324905,-2.6534589557098955e-05,1.6306696043573848e-05,-329299902.1185128,217448752.98413417,-540.4927328988458,-831.6848039371976,0.002237154586765933,-0.0013748318876528193
274,986400,8807297.44281422,9763500.215930313,6.604826577796528,22.828312888081772,-2.6672142383708317e-05,1.6055005908092627e-05,-331245675.95694864,214454687.68996024,-532.4389763864884,-836.6341987327477,0.0022487517865759994,-0.0013536116709306461
275,990000,8831074.818494286,9845682.142327407,6.5088068652151785,22.886110909350904,-2.680738257959175e-05,1.5802319917436034e-05,-333162456.27194,211442804.57452235,-524.3434699548149,-841.5072007480981,0.0021787382793320895,-0.0012843148414116493
276,993600,8854506.523209061,9928072.14160107,6.412300287928648,22.942999261053675,-2.6940305445845506e-05,1.5548657374702803e-05,-335050092.7637773,208413378.65182918,-516.5000121492193,-846.13073417718,0.0021895414279067688,-0.001263698718586352
277,997200,8877590.804245604,10010666.938940864,6.315315188323605,22.998974427602604,-2.707073859125425e-05,1.5293944780207946e-05,-336909492.8075145,205367308.00879133,-508.6176630087549,-850.6800495640908,0.0022001422273675887,-0.0012429972540473852
278,1000800,8900325.93892357,10093463.246880233,6.2178605293950895,23.054032628811353,-2.7198674622899674e-05,1.5038207822185158e-05,-338740516.394346,202304859.8303606,-500.6971509902316,-855.1548396786615,0.0022931441828274025,-0.0012678845298792353
279,1004400,8922710.236829393,10176457.764343955,6.119945300752651,23.108170176971218,-2.7324106432732204e-05,1.4781472225884679e-05,-340543026.13791084,199226302.4075174,-492.44183193205293,-859.7192239862267,0.0023037194490507346,-0.0012462389259171398
280,1008000,8944742.039912103,10259647.17698105,6.021578517594815,23.1613834769844,-2.7447196963770512e-05,1.4523851596586844e-05,-342315816.7328662,196131313.201167,-484.1484419154703,-864.2056841195283,0.002314097319999418,-0.0012245187040445173
281,1011600,8966419.722575445,10343028.157498194,5.922768608525241,23.213669342732114,-2.7567942414289648e-05,1.4265365243328425e-05,-344058751.1237619,193020172.73833668,-475.8176915634724,-868.6139514540886,0.0022405518793976293,-0.0011594006700211944
282,1015200,8987741.689566135,10426597.36713203,5.823524015833798,23.265024657608098,-2.768633909890537e-05,1.4006032449839307e-05,-345771694.8133904,189893162.51310197,-467.75170479764097,-872.7877938661649,0.0022501744297586134,-0.0011383237042792644
283,1018800,9008706.376023138,10510351.45589942,5.723853195077739,23.31544637442752,-2.780221186108439e-05,1.3745789590656733e-05,-347455600.9506619,186751126.45518377,-459.65107685051,-876.8857592015702,0.0022595918513118674,-0.0011171727740256125
284,1022400,9029312.247525418,10594287.06284736,5.623765232377835,23.364931216953885,-2.7915554685964074e-05,1.3484662419952109e-05,-349110344.82732373,183594337.72205812,-451.51654618578726,-880.9075811880624,0.0022688036552065524,-0.0010959499724000274
285,1026000,9049557.802361978,10678400.815228393,5.523269235508364,23.41347600166571,-2.802636184046608e-05,1.322267671500426e-05,-350735804.3935926,180423070.42978108,-443.3488530270437,-884.8530010887025,0.0022778093754935148,-0.0010746573944203244
286,1029600,9069441.571609808,10762689.32883439,5.422374332882686,23.461077637839725,-2.813462787300761e-05,1.2959858272794246e-05,-352331860.26448995,177237599.62586176,-435.148739275267,-888.7217677086156,0.0022866085691018163,-0.0010532971367055968
287,1033200,9088962.119208185,10847149.208330613,5.321089672539859,23.507733127621783,-2.8240347613166022e-05,1.2696232906612155e-05,-353898395.7258809,174038201.26211074,-426.9169484265005,-892.5136374007558,0.002295200815811479,-0.0010318712972004328
288,1036800,9108118.042029329,10931777.04759005,5.219424421132461,23.553439566085586,-2.8343516171297232e-05,1.2431826442676628e-05,-355435296.7402163,170825152.167468,-418.6542254895792,-896.2283740706773,0.0023035857182224697,-0.0010103819749001746
289,1040400,9126907.969945405,11016569.43002796,5.117387762915792,23.598194141279222,-2.844412893810806e-05,1.2166664716767803e-05,-356942451.9519788,167598730.02081358,-410.36131690397826,-899.865749180318,0.002398149531709101,-0.0010257822047026295
290,1044000,9145330.565891901,11101522.928936565,5.014988898738602,23.641994134259587,-2.8542181584183073e-05,1.190077357087441e-05,-358419752.6928331,164359213.32376444,-401.7279785898255,-903.5585651172474,0.0024064164365519003,-0.0010033646883006583
291,1047600,9163384.52592736,11186634.1078199,4.9122370450355435,23.684836919114733,-2.8637845775831868e-05,1.1634248368762411e-05,-359865973.4157565,161106402.48934236,-393.06487941823866,-907.1706779951298,0.002414481968701017,-0.000980893714061147
292,1051200,9181068.579289487,11271899.520728713,4.809140800242549,23.726720213242277,-2.8731119779777436e-05,1.1367108332699402e-05,-361281006.98166215,157840588.0485599,-384.372744330915,-910.7018953657499,0.002422345982022338,-0.0009583709026303857
293,1054800,9198381.486170359,11357315.713496385,4.7057087690353505,23.767641803239997,-2.8822001971929228e-05,1.10993726473313e-05,-362664748.86125344,154562061.2252432,-375.6522987956346,-914.1520306152194,0.0023424740851437312,-0.0009020883703029742
294,1058400,9215322.037738886,11442879.223988049,4.601949561936405,23.80759954477039,-2.8910490836483985e-05,1.0831060460011482e-05,-364017097.1369177,151271113.91502842,-367.21939208911715,-917.39954874831,0.0023496659128399884,-0.0008802816149590171
295,1062000,9231889.056161856,11528586.582349222,4.497871794925063,23.84659136242643,-2.8996407558331872e-05,1.0562128090158004e-05,-365339086.9484385,147968475.5395345,-358.7605948028932,-920.5685625621625,0.0024447126279932077,-0.0008905023102791749
296,1065600,9248081.394623587,11614434.311253957,4.393484727715068,23.884615023551,-2.907974903393896e-05,1.0292601261994041e-05,-366630625.08972895,144654428.71431074,-349.95962934211764,-923.7743708791675,0.0023634221724371735,-0.0008365189811734951
297,1069200,9263897.93964336,11700418.925338741,4.288797631192887,23.92166838809418,-2.916069059266493e-05,1.0022565111476158e-05,-367890479.7553606,141328840.97914574,-341.45130952134383,-926.785839211392,0.002458563475129743,-0.0008450112809188118
298,1072800,9279337.611115655,11786536.931535881,4.183819145059293,23.957749622495495,-2.9239052838539373e-05,9.751980946201579e-06,-369119704.46963745,137992411.95798472,-332.60048101087676,-929.8278798226997,0.002376369400541061,-0.0007925807050995623
299,1076400,9294399.360037869,11872784.830176866,4.078558554840551,23.99285675390182,-2.9315012228924873e-05,9.480930481994998e-06,-370317066.2012766,134645031.590623,-324.04555116892897,-932.6811703610582,0.002382542910059055,-0.0007705513995437416
